user_id,username,full_name,email,phone,password,address,city,country,gender,date_of_birth,loyalty_points,is_active,created_at
9569,phangiavan9569,Phan Gia Van,phangiavan9569@gmail.com,0544147610,password9569,15 Ly Thuong Kiet,Da Nang,Viet Nam,Male,01/11/1989,3355,TRUE,2025-04-26T08:06:51.942
9570,phamtam9570,Pham Tam,phamtam9570@gmail.com,0953315373,password9570,257 Vo Van Tan,Nha Trang,Viet Nam,Male,05/02/1996,3038,TRUE,2025-10-09T08:06:51.942
9571,buithiviet9571,Bui Thi Viet,buithiviet9571@yahoo.com,0765081096,password9571,97 Tran Hung Dao,Can Tho,Viet Nam,Female,18/08/1999,2252,TRUE,2025-06-10T08:06:51.942
9572,duongbinh9572,Duong Binh,duongbinh9572@gmail.com,0978931584,password9572,57 Ly Thuong Kiet,Ha Noi,Viet Nam,Female,07/02/1970,2191,TRUE,2023-01-22T08:06:51.942
9573,buiviet9573,Bui Viet,buiviet9573@outlook.com,0961063714,password9573,78 Cach Mang Thang 8,Can Tho,Viet Nam,Female,26/05/1974,1128,TRUE,2021-12-28T08:06:51.942
9574,lytam9574,Ly Tam,lytam9574@yahoo.com,0578338840,password9574,5 Cach Mang Thang 8,Can Tho,Viet Nam,Male,19/04/1991,620,TRUE,2025-01-21T08:06:51.942
9575,danghuugiang9575,Dang Huu Giang,danghuugiang9575@outlook.com,0999679941,password9575,108 Nguyen Trai,Hai Phong,Viet Nam,Male,15/08/1971,2081,TRUE,2023-09-16T08:06:51.942
9576,phanminhquang9576,Phan Minh Quang,phanminhquang9576@gmail.com,0941627043,password9576,127 Vo Van Tan,Da Nang,Viet Nam,Male,16/10/1972,70,TRUE,2025-12-10T08:06:51.942
9577,ngohieu9577,Ngo Hieu,ngohieu9577@outlook.com,0384478960,password9577,25 Cach Mang Thang 8,Da Nang,Viet Nam,Male,17/05/1978,1813,TRUE,2025-03-18T08:06:51.942
9578,builam9578,Bui Lam,builam9578@yahoo.com,0965134146,password9578,141 Tran Hung Dao,Ha Noi,Viet Nam,Female,11/11/1980,2642,FALSE,2023-07-10T08:06:51.942
9579,lyminh9579,Ly Minh,lyminh9579@gmail.com,0928127957,password9579,20 Le Loi,Nha Trang,Viet Nam,Female,05/04/1991,3988,TRUE,2023-06-05T08:06:51.942
9580,hongoclong9580,Ho Ngoc Long,hongoclong9580@gmail.com,0784249622,password9580,288 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,20/09/1995,1235,TRUE,2024-05-02T08:06:51.942
9581,duongducvan9581,Duong Duc Van,duongducvan9581@yahoo.com,0936693210,password9581,230 Nguyen Trai,Nha Trang,Viet Nam,Female,07/06/1988,4185,TRUE,2025-07-24T08:06:51.942
9582,vuhung9582,Vu Hung,vuhung9582@yahoo.com,03862250951588,password9582,11 Hai Ba Trung,Da Nang,Viet Nam,Male,05/01/1987,3801,TRUE,2022-09-23T08:06:51.942
9583,holam9583,Ho Lam,holam9583@gmail.com,0355670517,password9583,259 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,07/04/2003,3234,TRUE,2024-04-24T08:06:51.942
9584,lyson9584,Ly Son,lyson9584@,0732504344,password9584,67 Nguyen Trai,Can Tho,Viet Nam,Female,24/08/2001,2522,FALSE,2023-11-29T08:06:51.942
9585,phanhanh9585,Phan Hanh,phanhanh9585@yahoo.com,05530469,password9585,189 Vo Van Tan,Da Nang,Viet Nam,Female,26/04/1991,2472,TRUE,2024-07-31T08:06:51.942
9586,lequanghung9586,Le Quang Hung,lequanghung9586@,0976756809,password9586,279 Tran Hung Dao,Ha Noi,Viet Nam,Male,18/01/1984,4004,TRUE,2022-09-03T08:06:51.942
9587,leminh9587,Le Minh,leminh9587@outlook.com,0845466530,password9587,27 Le Loi,Hai Phong,Viet Nam,Female,13/11/1972,544,TRUE,2025-05-18T08:06:51.942
9588,vuduclam9588,Vu Duc Lam,vuduclam9588@outlook.com,0867823006,password9588,91 Nguyen Trai,Nha Trang,Viet Nam,Female,20/12/1973,235,TRUE,2023-12-03T08:06:51.942
9589,tranyen9589,Tran Yen,tranyen9589@yahoo.com,07337164,password9589,87 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Female,08/09/1989,186,TRUE,2024-07-31T08:06:51.942
9590,doduc9590,Do Duc,doduc9590@yahoo.com,07912988,password9590,206 Hai Ba Trung,Da Nang,Viet Nam,Male,05/08/1995,2507,FALSE,2023-04-29T08:06:51.942
9591,ngominhduc9591,Ngo Minh Duc,ngominhduc9591@outlook.com,0510106769,password9591,48 Nguyen Trai,Da Nang,Viet Nam,Male,29/12/1997,3253,TRUE,2022-08-23T08:06:51.942
9592,phanlong9592,Phan Long,phanlong9592@gmail.com,07322289989665,password9592,72 Ly Thuong Kiet,Hai Phong,Viet Nam,Female,03/09/1976,3135,TRUE,2024-08-30T08:06:51.942
9593,lyduc9593,Ly Duc,lyduc9593@gmail.com,0874433728,password9593,267 Ly Thuong Kiet,Da Nang,Viet Nam,Female,15/08/1973,2758,TRUE,2025-02-04T08:06:51.942
9594,nguyennam9594,Nguyen Nam,nguyennam9594@gmail.com,0353352285,password9594,133 Ly Thuong Kiet,Can Tho,Viet Nam,Male,13/12/1997,4420,TRUE,2025-04-06T08:06:51.942
9595,lykhanh9595,Ly Khanh,lykhanh9595@outlook.com,0388615008,password9595,108 Tran Hung Dao,Hai Phong,Viet Nam,Female,12/06/1978,430,TRUE,2024-11-26T08:06:51.942
9596,buingocminh9596,Bui Ngoc Minh,buingocminh9596@outlook.com,0728713075,password9596,45 Hai Ba Trung,Ho Chi Minh,Viet Nam,Female,22/02/1981,1975,TRUE,2025-10-07T08:06:51.942
9597,lequang9597,Le Quang,lequang9597@yahoo.com,0562455194,password9597,105 Ly Thuong Kiet,Can Tho,Viet Nam,Male,25/05/2000,766,TRUE,2024-07-13T08:06:51.942
9598,dogiaquang9598,Do Gia Quang,dogiaquang9598@gmail.com,0753413948,password9598,289 Le Loi,Can Tho,Viet Nam,Female,08/12/1995,2811,FALSE,2023-12-16T08:06:51.942
9599,tranthanhbinh9599,Tran Thanh Binh,tranthanhbinh9599@,0325381933,password9599,58 Hai Ba Trung,Ha Noi,Viet Nam,Female,24/07/1984,2236,TRUE,2022-10-16T08:06:51.942
9600,dominh9600,Do Minh,dominh9600@yahoo.com,0569223472,password9600,82 Le Loi,Ho Chi Minh,Viet Nam,Male,05/02/1990,33,TRUE,2025-01-29T08:06:51.942
9601,legiagiang9601,Le Gia Giang,legiagiang9601@,0762707962,password9601,260 Hai Ba Trung,Ha Noi,Viet Nam,Female,19/09/1998,4367,TRUE,2024-10-07T08:06:51.942
9602,buigiaan9602,Bui Gia An,buigiaan9602@,0579584392,password9602,258 Nguyen Trai,Da Nang,Viet Nam,Female,16/09/1993,1441,TRUE,2022-07-27T08:06:51.942
9603,lethiminh9603,Le Thi Minh,lethiminh9603@gmail.com,0831637914,password9603,28 Tran Hung Dao,Ha Noi,Viet Nam,Male,05/10/2002,451,TRUE,2024-09-10T08:06:51.942
9604,ledat9604,Le Dat,ledat9604@gmail.com,0389858324,password9604,180 Hai Ba Trung,Ha Noi,Viet Nam,Female,19/04/2001,2516,FALSE,2022-09-02T08:06:51.942
9605,vungoclam9605,Vu Ngoc Lam,vungoclam9605@gmail.com,0794047253,password9605,274 Nguyen Trai,Ha Noi,Viet Nam,Male,07/01/2000,2031,TRUE,2023-10-29T08:06:51.942
9606,hoangquanghieu9606,Hoang Quang Hieu,hoangquanghieu9606@gmail.com,0929543179,password9606,185 Tran Hung Dao,Da Nang,Viet Nam,Female,31/08/1993,4958,TRUE,2025-04-25T08:06:51.942
9607,votuan9607,Vo Tuan,votuan9607@gmail.com,0970061587,password9607,227 Hai Ba Trung,Da Nang,Viet Nam,Male,26/04/1995,3311,TRUE,2023-10-23T08:06:51.942
9608,phanphuong9608,Phan Phuong,phanphuong9608@yahoo.com,0545006086,password9608,289 Tran Hung Dao,Hai Phong,Viet Nam,Female,26/05/1989,2704,TRUE,2025-07-27T08:06:51.942
9609,hohung9609,Ho Hung,hohung9609@gmail.com,0751734207,password9609,259 Hai Ba Trung,Hai Phong,Viet Nam,Male,01/04/1982,2195,TRUE,2024-04-17T08:06:51.942
9610,lylinh9610,Ly Linh,lylinh9610@outlook.com,0557195879,password9610,278 Vo Van Tan,Nha Trang,Viet Nam,Male,12/03/2004,3866,TRUE,2024-07-04T08:06:51.942
9611,nguyenanhhanh9611,Nguyen Anh Hanh,nguyenanhhanh9611@,0997014284,password9611,29 Le Loi,Ha Noi,Viet Nam,Female,03/06/1998,2187,TRUE,2023-10-10T08:06:51.942
9612,duongminh9612,Duong Minh,duongminh9612@gmail.com,0789409762,password9612,256 Hai Ba Trung,Can Tho,Viet Nam,Female,22/05/1996,4215,FALSE,2023-11-17T08:06:51.942
9613,voyen9613,Vo Yen,voyen9613@outlook.com,0384966275,password9613,279 Le Loi,Ha Noi,Viet Nam,Male,08/08/1977,3869,TRUE,2021-12-31T08:06:51.942
9614,buithibinh9614,Bui Thi Binh,buithibinh9614@,0922816150,password9614,256 Le Loi,Nha Trang,Viet Nam,Male,24/09/1976,3398,TRUE,2025-08-13T08:06:51.942
9615,vuan9615,Vu An,vuan9615@gmail.com,0893609008,password9615,300 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,20/09/1977,472,TRUE,2026-01-26T08:06:51.942
9616,hoangngocduc9616,Hoang Ngoc Duc,hoangngocduc9616@gmail.com,0525641772,password9616,226 Le Loi,Ho Chi Minh,Viet Nam,Female,28/04/1984,2838,TRUE,2022-07-15T08:06:51.942
9617,vuduc9617,Vu Duc,vuduc9617@outlook.com,0766622805,password9617,28 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,10/04/1979,712,TRUE,2022-04-23T08:06:51.942
9618,vuyen9618,Vu Yen,vuyen9618@yahoo.com,0844299627,password9618,238 Tran Hung Dao,Ho Chi Minh,Viet Nam,Male,21/02/1984,36,TRUE,2024-03-04T08:06:51.942
9619,duonglong9619,Duong Long,duonglong9619@yahoo.com,0854249492,password9619,211 Ly Thuong Kiet,Ha Noi,Viet Nam,Male,13/02/2002,2854,TRUE,2022-02-19T08:06:51.942
9620,phamanhgiang9620,Pham Anh Giang,phamanhgiang9620@yahoo.com,0839229562,password9620,283 Le Loi,Da Nang,Viet Nam,Male,07/09/1994,4685,TRUE,2021-12-21T08:06:51.942
9621,dangquangbinh9621,Dang Quang Binh,dangquangbinh9621@yahoo.com,0529026138,password9621,131 Tran Hung Dao,Can Tho,Viet Nam,Male,02/03/1984,2116,TRUE,2025-08-23T08:06:51.942
9622,phanquang9622,Phan Quang,phanquang9622@gmail.com,0334538449,password9622,62 Nguyen Trai,Hai Phong,Viet Nam,Male,13/12/1992,4448,TRUE,2025-11-17T08:06:51.942
9623,nguyenthanhlam9623,Nguyen Thanh Lam,nguyenthanhlam9623@outlook.com,0730585241,password9623,181 Nguyen Trai,Hai Phong,Viet Nam,Female,10/09/1982,666,TRUE,2023-09-03T08:06:51.942
9624,nguyenanhnga9624,Nguyen Anh Nga,nguyenanhnga9624@outlook.com,0541363241,password9624,296 Vo Van Tan,Nha Trang,Viet Nam,Female,21/07/1979,277,TRUE,2026-01-23T08:06:51.942
9625,ngotam9625,Ngo Tam,ngotam9625@outlook.com,0849605536,password9625,134 Nguyen Trai,Nha Trang,Viet Nam,Female,31/03/1994,2155,TRUE,2026-01-04T08:06:51.942
9626,lygiayen9626,Ly Gia Yen,lygiayen9626@yahoo.com,0844251024,password9626,36 Le Loi,Can Tho,Viet Nam,Female,06/08/1981,881,TRUE,2022-11-17T08:06:51.942
9627,nguyenthanhhanh9627,Nguyen Thanh Hanh,nguyenthanhhanh9627@yahoo.com,0942992339,password9627,269 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,07/05/1971,4448,TRUE,2024-01-03T08:06:51.942
9628,nguyenquanglinh9628,Nguyen Quang Linh,nguyenquanglinh9628@outlook.com,0313617338,password9628,34 Le Loi,Nha Trang,Viet Nam,Male,01/04/1981,1801,TRUE,2023-03-02T08:06:51.942
9629,duongthanhyen9629,Duong Thanh Yen,duongthanhyen9629@yahoo.com,0835536845,password9629,238 Hai Ba Trung,Can Tho,Viet Nam,Male,18/04/1986,4112,FALSE,2023-10-10T08:06:51.942
9630,huynhthao9630,Huynh Thao,huynhthao9630@outlook.com,0598445571,password9630,266 Ly Thuong Kiet,Can Tho,Viet Nam,Female,22/02/1999,687,TRUE,2025-03-30T08:06:51.942
9631,phamthilong9631,Pham Thi Long,phamthilong9631@yahoo.com,0990044591,password9631,196 Le Loi,Nha Trang,Viet Nam,Male,05/06/1976,1277,FALSE,2024-11-26T08:06:51.942
9632,dohoa9632,Do Hoa,dohoa9632yahoo.com,0734722242,password9632,69 Vo Van Tan,Can Tho,Viet Nam,Female,18/11/2001,1256,TRUE,2023-06-21T08:06:51.942
9633,phamminhhieu9633,Pham Minh Hieu,phamminhhieu9633@gmail.com,0774763302,password9633,253 Hai Ba Trung,Can Tho,Viet Nam,Male,18/08/1990,1296,TRUE,2023-05-29T08:06:51.942
9634,vuhuuquang9634,Vu Huu Quang,vuhuuquang9634@gmail.com,0554763333,password9634,191 Vo Van Tan,Can Tho,Viet Nam,Male,17/11/1987,1794,TRUE,2022-10-26T08:06:51.942
9635,duonglam9635,Duong Lam,duonglam9635@gmail.com,0351563726,password9635,269 Vo Van Tan,Hai Phong,Viet Nam,Male,21/06/1972,232,TRUE,2022-09-05T08:06:51.942
9636,vuhoa9636,Vu Hoa,vuhoa9636@outlook.com,0835631115,password9636,257 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,25/09/2004,3397,TRUE,2022-02-21T08:06:51.942
9637,vunga9637,Vu Nga,vunga9637@gmail.com,0387537782,password9637,260 Tran Hung Dao,Hai Phong,Viet Nam,Male,14/10/1997,3446,TRUE,2021-12-21T08:06:51.942
9638,phamgiabinh9638,Pham Gia Binh,phamgiabinh9638@yahoo.com,0354101496,password9638,122 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,21/02/1996,427,TRUE,2023-02-03T08:06:51.942
9639,duongtam9639,Duong Tam,duongtam9639@gmail.com,0817147786,password9639,22 Le Loi,Nha Trang,Viet Nam,Male,18/04/1993,4259,TRUE,2025-05-23T08:06:51.942
9640,vudat9640,Vu Dat,vudat9640@gmail.com,0730608013,password9640,240 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,05/05/2000,1109,TRUE,2024-06-01T08:06:51.942
9641,lynga9641,Ly Nga,lynga9641@yahoo.com,0832250495,password9641,41 Tran Hung Dao,Ha Noi,Viet Nam,Male,05/05/1996,1468,TRUE,2022-06-07T08:06:51.942
9642,vuthinga9642,Vu Thi Nga,vuthinga9642@yahoo.com,0717713150,password9642,293 Le Loi,Ho Chi Minh,Viet Nam,Female,18/07/1985,2314,TRUE,2025-12-30T08:06:51.942
9643,hoanghuulong9643,Hoang Huu Long,hoanghuulong9643@yahoo.com,0516629261,password9643,211 Nguyen Trai,Can Tho,Viet Nam,Male,07/04/1983,3174,TRUE,2024-06-27T08:06:51.942
9644,lyminhtrang9644,Ly Minh Trang,lyminhtrang9644@yahoo.com,0957093913,password9644,218 Tran Hung Dao,Ho Chi Minh,Viet Nam,Male,11/11/1997,1817,TRUE,2023-12-02T08:06:51.942
9645,nguyenvannam9645,Nguyen Van Nam,nguyenvannam9645@yahoo.com,0325442170,password9645,51 Hai Ba Trung,Ho Chi Minh,Viet Nam,Female,18/12/1989,3613,TRUE,2024-06-22T08:06:51.942
9646,doducbinh9646,Do Duc Binh,doducbinh9646@yahoo.com,0722835558,password9646,228 Vo Van Tan,Da Nang,Viet Nam,Male,13/11/1971,4537,FALSE,2025-05-13T08:06:51.942
9647,tranminhyen9647,Tran Minh Yen,tranminhyen9647@gmail.com,0857011571,password9647,269 Hai Ba Trung,Da Nang,Viet Nam,Male,17/12/1995,4095,TRUE,2024-06-27T08:06:51.942
9648,hodat9648,Ho Dat,hodat9648@gmail.com,0353243877,password9648,12 Vo Van Tan,Hai Phong,Viet Nam,Male,08/10/2001,2582,FALSE,2024-05-20T08:06:51.942
9649,huynhgiayen9649,Huynh Gia Yen,huynhgiayen9649@gmail.com,0580110320,password9649,290 Nguyen Trai,Da Nang,Viet Nam,Male,27/07/2001,347,TRUE,2025-12-13T08:06:51.942
9650,phamhoa9650,Pham Hoa,phamhoa9650@gmail.com,0583380286,password9650,170 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Female,12/09/1979,4016,TRUE,2022-06-19T08:06:51.942
9651,nguyenquanglinh9651,Nguyen Quang Linh,nguyenquanglinh9651@,0831562157,password9651,240 Le Loi,Can Tho,Viet Nam,Male,08/12/1976,167,TRUE,2023-12-01T08:06:51.942
9652,huynhphuong9652,Huynh Phuong,huynhphuong9652@outlook.com,0964306895,password9652,85 Hai Ba Trung,Can Tho,Viet Nam,Female,23/11/1997,2385,TRUE,2024-08-01T08:06:51.942
9653,ngothanhminh9653,Ngo Thanh Minh,ngothanhminh9653@gmail.com,07505746706271,password9653,300 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,21/07/1972,137,TRUE,2023-03-10T08:06:51.942
9654,huynhthanhthao9654,Huynh Thanh Thao,huynhthanhthao9654@yahoo.com,0594391423,password9654,54 Le Loi,Ha Noi,Viet Nam,Female,25/08/1993,4196,TRUE,2024-10-07T08:06:51.942
9655,dangthao9655,Dang Thao,dangthao9655@gmail.com,0716241842,password9655,144 Le Loi,Nha Trang,Viet Nam,Male,20/12/1992,1951,TRUE,2023-04-25T08:06:51.942
9656,danglong9656,Dang Long,danglong9656@yahoo.com,0857940959,password9656,32 Ly Thuong Kiet,Ha Noi,Viet Nam,Female,17/01/1970,1891,TRUE,2024-01-12T08:06:51.942
9657,dangducthao9657,Dang Duc Thao,dangducthao9657gmail.com,0981576808,password9657,23 Cach Mang Thang 8,Da Nang,Viet Nam,Female,24/05/1990,3718,TRUE,2023-10-11T08:06:51.942
9658,buiquangnam9658,Bui Quang Nam,buiquangnam9658@yahoo.com,0598625011,password9658,1 Nguyen Trai,Ha Noi,Viet Nam,Female,06/08/2003,4424,TRUE,2023-06-18T08:06:51.942
9659,nguyenminh9659,Nguyen Minh,nguyenminh9659@yahoo.com,0888647486,password9659,104 Nguyen Trai,Nha Trang,Viet Nam,Female,03/06/1977,4260,TRUE,2025-11-15T08:06:51.942
9660,hoangphuong9660,Hoang Phuong,hoangphuong9660@outlook.com,0970917330,password9660,147 Cach Mang Thang 8,Ha Noi,Viet Nam,Male,27/02/1973,321,TRUE,2022-04-28T08:06:51.942
9661,buibinh9661,Bui Binh,buibinh9661@yahoo.com,0736102214,password9661,296 Nguyen Trai,Can Tho,Viet Nam,Male,02/05/1987,1283,TRUE,2022-01-10T08:06:51.942
9662,lengocvan9662,Le Ngoc Van,lengocvan9662@yahoo.com,0341465276,password9662,217 Le Loi,Hai Phong,Viet Nam,Female,29/01/1984,4334,TRUE,2022-02-01T08:06:51.942
9663,huynhngocgiang9663,Huynh Ngoc Giang,huynhngocgiang9663@outlook.com,0817763036,password9663,97 Cach Mang Thang 8,Da Nang,Viet Nam,Male,19/12/1992,2731,TRUE,2022-10-28T08:06:51.942
9664,lyduchoa9664,Ly Duc Hoa,lyduchoa9664@gmail.com,0549361876,password9664,178 Vo Van Tan,Nha Trang,Viet Nam,Female,07/12/1976,1388,TRUE,2022-06-25T08:06:51.942
9665,tranphuong9665,Tran Phuong,tranphuong9665@outlook.com,0760761380,password9665,219 Nguyen Trai,Ho Chi Minh,Viet Nam,Female,16/10/1998,4842,TRUE,2023-11-26T08:06:51.942
9666,hovan9666,Ho Van,hovan9666outlook.com,0317591593,password9666,96 Le Loi,Da Nang,Viet Nam,Male,26/01/1973,4542,TRUE,2023-07-05T08:06:51.942
9667,duonganhdat9667,Duong Anh Dat,duonganhdat9667@yahoo.com,0940327634,password9667,275 Hai Ba Trung,Ha Noi,Viet Nam,Female,12/08/1978,2604,TRUE,2025-02-09T08:06:51.942
9668,tranngocgiang9668,Tran Ngoc Giang,tranngocgiang9668yahoo.com,0841067856,password9668,87 Nguyen Trai,Can Tho,Viet Nam,Female,29/10/1981,1840,TRUE,2025-06-01T08:06:51.942
9669,dangchau9669,Dang Chau,dangchau9669@gmail.com,07616528,password9669,82 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,01/08/1997,4734,TRUE,2025-04-14T08:06:51.942
9670,buiminh9670,Bui Minh,buiminh9670@yahoo.com,03518784327964,password9670,163 Tran Hung Dao,Ho Chi Minh,Viet Nam,Female,25/08/2004,4073,TRUE,2022-04-05T08:06:51.942
9671,lythanhson9671,Ly Thanh Son,lythanhson9671@yahoo.com,0389810875,password9671,43 Le Loi,Nha Trang,Viet Nam,Male,14/10/1986,380,TRUE,2025-03-14T08:06:51.942
9672,lyhuuson9672,Ly Huu Son,lyhuuson9672@outlook.com,0768590040,password9672,75 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,02/07/1995,943,FALSE,2022-05-30T08:06:51.942
9673,phamlong9673,Pham Long,phamlong9673@yahoo.com,07006726,password9673,256 Tran Hung Dao,Nha Trang,Viet Nam,Male,19/10/1997,3201,FALSE,2023-07-14T08:06:51.942
9674,nguyenhuuhoa9674,Nguyen Huu Hoa,nguyenhuuhoa9674@outlook.com,0976090428,password9674,228 Ly Thuong Kiet,Can Tho,Viet Nam,Male,11/06/2001,1202,TRUE,2023-10-27T08:06:51.942
9675,vudat9675,Vu Dat,vudat9675@outlook.com,0934269696,password9675,291 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,09/04/1988,1743,TRUE,2023-12-04T08:06:51.942
9676,dohieu9676,Do Hieu,dohieu9676@outlook.com,0742669860,password9676,261 Nguyen Trai,Da Nang,Viet Nam,Male,23/11/1987,2323,TRUE,2024-12-11T08:06:51.942
9677,dolinh9677,Do Linh,dolinh9677@outlook.com,0878532984,password9677,240 Nguyen Trai,Can Tho,Viet Nam,Female,20/06/1983,448,TRUE,2025-10-20T08:06:51.942
9678,vuquangtuan9678,Vu Quang Tuan,vuquangtuan9678@outlook.com,0373199806,password9678,92 Hai Ba Trung,Da Nang,Viet Nam,Male,23/01/1983,1183,TRUE,2022-02-10T08:06:51.942
9679,dangminh9679,Dang Minh,dangminh9679@outlook.com,0964902552,password9679,212 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,05/01/1975,958,TRUE,2025-07-18T08:06:51.942
9680,dotrang9680,Do Trang,dotrang9680@,0956108797,password9680,32 Cach Mang Thang 8,Da Nang,Viet Nam,Female,14/11/1972,2520,TRUE,2025-07-10T08:06:51.942
9681,phamlam9681,Pham Lam,phamlam9681@yahoo.com,0378836788,password9681,14 Nguyen Trai,Da Nang,Viet Nam,Male,06/06/1986,2467,TRUE,2024-12-04T08:06:51.942
9682,hoanghieu9682,Hoang Hieu,hoanghieu9682@gmail.com,0959776185,password9682,148 Hai Ba Trung,Ha Noi,Viet Nam,Female,25/10/1980,2296,FALSE,2024-03-24T08:06:51.942
9683,ngothigiang9683,Ngo Thi Giang,ngothigiang9683@gmail.com,0872204364,password9683,269 Nguyen Trai,Ho Chi Minh,Viet Nam,Female,11/01/2002,2310,TRUE,2023-12-18T08:06:51.942
9684,hoangducyen9684,Hoang Duc Yen,hoangducyen9684@,0568423577,password9684,269 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,20/05/1985,3127,TRUE,2025-08-10T08:06:51.942
9685,ngohuuson9685,Ngo Huu Son,ngohuuson9685@,0737980504,password9685,277 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,24/10/1972,2928,TRUE,2023-06-22T08:06:51.942
9686,lyanhgiang9686,Ly Anh Giang,lyanhgiang9686@outlook.com,0837068891,password9686,22 Vo Van Tan,Ha Noi,Viet Nam,Male,12/11/1982,1083,TRUE,2023-11-30T08:06:51.942
9687,dangthanhtuan9687,Dang Thanh Tuan,dangthanhtuan9687@outlook.com,0311522391,password9687,241 Vo Van Tan,Can Tho,Viet Nam,Female,19/01/1973,1091,FALSE,2023-12-13T08:06:51.942
9688,phanvan9688,Phan Van,phanvan9688@outlook.com,0940819332,password9688,241 Hai Ba Trung,Ha Noi,Viet Nam,Male,24/07/1997,770,TRUE,2024-07-25T08:06:51.942
9689,buinga9689,Bui Nga,buinga9689@gmail.com,0711924615,password9689,167 Hai Ba Trung,Ho Chi Minh,Viet Nam,Female,10/03/1984,1432,TRUE,2024-01-31T08:06:51.942
9690,hoangminh9690,Hoang Minh,hoangminh9690@yahoo.com,0320301832,password9690,115 Nguyen Trai,Hai Phong,Viet Nam,Male,30/11/2004,192,TRUE,2024-09-11T08:06:51.942
9691,vuvanyen9691,Vu Van Yen,vuvanyen9691@yahoo.com,0813927030,password9691,118 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,23/08/2004,256,TRUE,2022-05-11T08:06:51.942
9692,nguyenanhtam9692,Nguyen Anh Tam,nguyenanhtam9692@yahoo.com,05480987358148,password9692,201 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,15/04/1979,2054,TRUE,2022-04-05T08:06:51.942
9693,hoangvantuan9693,Hoang Van Tuan,hoangvantuan9693@outlook.com,0871784307,password9693,128 Tran Hung Dao,Da Nang,Viet Nam,Male,30/03/1997,1285,TRUE,2023-04-17T08:06:51.942
9694,dangminhhoa9694,Dang Minh Hoa,dangminhhoa9694@yahoo.com,0944389187,password9694,144 Nguyen Trai,Hai Phong,Viet Nam,Female,08/08/1973,1007,TRUE,2022-07-09T08:06:51.942
9695,phamdat9695,Pham Dat,phamdat9695@outlook.com,03841116,password9695,249 Le Loi,Hai Phong,Viet Nam,Male,28/10/1971,1898,TRUE,2023-09-26T08:06:51.942
9696,voyen9696,Vo Yen,voyen9696outlook.com,0964228217,password9696,85 Nguyen Trai,Nha Trang,Viet Nam,Female,17/01/1973,4194,TRUE,2024-02-07T08:06:51.942
9697,hothilam9697,Ho Thi Lam,hothilam9697@outlook.com,0856544016,password9697,197 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,23/11/1985,775,FALSE,2023-12-21T08:06:51.942
9698,duongduchanh9698,Duong Duc Hanh,duongduchanh9698@yahoo.com,0746833808,password9698,262 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,18/07/1994,2889,TRUE,2024-05-07T08:06:51.942
9699,buiquangquang9699,Bui Quang Quang,buiquangquang9699outlook.com,0591235270,password9699,38 Nguyen Trai,Can Tho,Viet Nam,Female,05/12/1983,3936,TRUE,2023-07-18T08:06:51.942
9700,dangducan9700,Dang Duc An,dangducan9700@yahoo.com,0920663672,password9700,70 Hai Ba Trung,Can Tho,Viet Nam,Male,16/12/2001,489,TRUE,2023-12-27T08:06:51.942
9701,trananhson9701,Tran Anh Son,trananhson9701outlook.com,0553012533,password9701,10 Tran Hung Dao,Da Nang,Viet Nam,Female,14/02/1996,470,FALSE,2025-05-08T08:06:51.942
9702,voduc9702,Vo Duc,voduc9702@outlook.com,0541066938,password9702,243 Cach Mang Thang 8,Ha Noi,Viet Nam,Male,06/07/1997,3616,TRUE,2024-10-25T08:06:51.942
9703,buiminhan9703,Bui Minh An,buiminhan9703@yahoo.com,0398288214,password9703,147 Tran Hung Dao,Can Tho,Viet Nam,Male,17/04/1990,688,TRUE,2025-09-01T08:06:51.942
9704,phamhung9704,Pham Hung,phamhung9704yahoo.com,0857012772,password9704,33 Vo Van Tan,Hai Phong,Viet Nam,Male,24/01/1983,2865,TRUE,2024-05-21T08:06:51.942
9705,hohuunga9705,Ho Huu Nga,hohuunga9705@yahoo.com,0969545995,password9705,202 Nguyen Trai,Da Nang,Viet Nam,Female,26/11/1986,3505,TRUE,2023-06-02T08:06:51.942
